question,model_configuration,prompt_variation,evaluation_result
88,mc064,mental_depression,wrong
88,mc064,music_classical,wrong
88,mc064,music_techno,wrong
88,mc064,no_option_letter,wrong
88,mc064,occupation_cleaners,correct
88,mc064,occupation_prime_ministers,wrong
88,mc064,oneshot_v_as_a_statistician,wrong
88,mc064,source_wikipedia,wrong
88,mc064,v_as_a_museum_poster,correct
88,mc064,v_as_a_social_media_post,wrong
88,mc064,v_cant_believe_it,correct
88,mc064,v_deduction_three_steps,wrong
88,mc064,v_exact_then_abc,wrong
88,mc064,v_help_me_guess,wrong
88,mc064,v_most_are_wrong_why,correct
88,mc064,v_nobody_knows,wrong
88,mc064,v_reason_statistically,wrong
88,mc064,v_reasoning,correct
88,mc064,v_short,wrong
89,mc064,class_unknown,very_wrong
89,mc064,class_upper,very_wrong
89,mc064,economy_billionaire,very_wrong
89,mc064,economy_unknown,correct
89,mc064,film_comedy,wrong
89,mc064,film_romantic,very_wrong
89,mc064,gender_unknown,very_wrong
89,mc064,gender_woman,wrong
89,mc064,geo_soviet,very_wrong
89,mc064,geo_unknown,correct
89,mc064,ideology_environmentalist,very_wrong
89,mc064,ideology_marxist,very_wrong
89,mc064,ideology_neoliberal,correct
89,mc064,ideology_racist,fail
89,mc064,iq_high,correct
89,mc064,iq_low,very_wrong
89,mc064,mental_adhd,wrong
89,mc064,mental_depression,very_wrong
89,mc064,music_classical,correct
89,mc064,music_techno,very_wrong
89,mc064,no_option_letter,wrong
89,mc064,occupation_cleaners,wrong
89,mc064,occupation_prime_ministers,very_wrong
89,mc064,oneshot_v_as_a_statistician,wrong
89,mc064,source_wikipedia,very_wrong
89,mc064,v_as_a_museum_poster,very_wrong
89,mc064,v_as_a_social_media_post,very_wrong
89,mc064,v_cant_believe_it,correct
89,mc064,v_deduction_three_steps,very_wrong
89,mc064,v_exact_then_abc,wrong
89,mc064,v_help_me_guess,wrong
89,mc064,v_most_are_wrong_why,correct
89,mc064,v_nobody_knows,wrong
89,mc064,v_reason_statistically,wrong
89,mc064,v_reasoning,very_wrong
89,mc064,v_short,wrong
9,mc064,class_unknown,correct
9,mc064,class_upper,correct
9,mc064,economy_billionaire,correct
9,mc064,economy_unknown,correct
9,mc064,film_comedy,correct
9,mc064,film_romantic,correct
9,mc064,gender_unknown,correct
9,mc064,gender_woman,correct
9,mc064,geo_soviet,correct
9,mc064,geo_unknown,correct
9,mc064,ideology_environmentalist,correct
9,mc064,ideology_marxist,correct
9,mc064,ideology_neoliberal,correct
9,mc064,ideology_racist,correct
9,mc064,iq_high,correct
9,mc064,iq_low,correct
9,mc064,mental_adhd,correct
9,mc064,mental_depression,correct
9,mc064,music_classical,correct
9,mc064,music_techno,correct
9,mc064,no_option_letter,correct
9,mc064,occupation_cleaners,correct
9,mc064,occupation_prime_ministers,correct
9,mc064,oneshot_v_as_a_statistician,correct
9,mc064,source_wikipedia,correct
9,mc064,v_as_a_museum_poster,correct
9,mc064,v_as_a_social_media_post,correct
9,mc064,v_cant_believe_it,correct
9,mc064,v_deduction_three_steps,correct
9,mc064,v_exact_then_abc,correct
9,mc064,v_help_me_guess,correct
9,mc064,v_most_are_wrong_why,correct
9,mc064,v_nobody_knows,correct
9,mc064,v_reason_statistically,correct
9,mc064,v_reasoning,correct
9,mc064,v_short,correct
90,mc064,class_unknown,correct
90,mc064,class_upper,correct
90,mc064,economy_billionaire,wrong
90,mc064,economy_unknown,correct
90,mc064,film_comedy,very_wrong
90,mc064,film_romantic,very_wrong
90,mc064,gender_unknown,correct
90,mc064,gender_woman,correct
90,mc064,geo_soviet,correct
90,mc064,geo_unknown,wrong
90,mc064,ideology_environmentalist,correct
90,mc064,ideology_marxist,correct
90,mc064,ideology_neoliberal,correct
90,mc064,ideology_racist,fail
90,mc064,iq_high,correct
90,mc064,iq_low,correct
90,mc064,mental_adhd,correct
90,mc064,mental_depression,correct
90,mc064,music_classical,very_wrong
90,mc064,music_techno,correct
90,mc064,no_option_letter,correct
90,mc064,occupation_cleaners,correct
90,mc064,occupation_prime_ministers,correct
90,mc064,oneshot_v_as_a_statistician,correct
90,mc064,source_wikipedia,very_wrong
90,mc064,v_as_a_museum_poster,very_wrong
90,mc064,v_as_a_social_media_post,wrong
90,mc064,v_cant_believe_it,very_wrong
90,mc064,v_deduction_three_steps,very_wrong
90,mc064,v_exact_then_abc,very_wrong
90,mc064,v_help_me_guess,wrong
90,mc064,v_most_are_wrong_why,correct
90,mc064,v_nobody_knows,very_wrong
90,mc064,v_reason_statistically,very_wrong
90,mc064,v_reasoning,wrong
90,mc064,v_short,very_wrong
91,mc064,class_unknown,correct
91,mc064,class_upper,correct
91,mc064,economy_billionaire,very_wrong
91,mc064,economy_unknown,correct
91,mc064,film_comedy,very_wrong
91,mc064,film_romantic,correct
91,mc064,gender_unknown,correct
91,mc064,gender_woman,correct
91,mc064,geo_soviet,correct
91,mc064,geo_unknown,correct
91,mc064,ideology_environmentalist,correct
91,mc064,ideology_marxist,correct
91,mc064,ideology_neoliberal,correct
91,mc064,ideology_racist,very_wrong
91,mc064,iq_high,correct
91,mc064,iq_low,correct
91,mc064,mental_adhd,correct
91,mc064,mental_depression,wrong
91,mc064,music_classical,correct
91,mc064,music_techno,correct
91,mc064,no_option_letter,correct
91,mc064,occupation_cleaners,correct
91,mc064,occupation_prime_ministers,correct
91,mc064,oneshot_v_as_a_statistician,wrong
91,mc064,source_wikipedia,correct
91,mc064,v_as_a_museum_poster,correct
91,mc064,v_as_a_social_media_post,correct
91,mc064,v_cant_believe_it,correct
91,mc064,v_deduction_three_steps,correct
91,mc064,v_exact_then_abc,wrong
91,mc064,v_help_me_guess,correct
91,mc064,v_most_are_wrong_why,correct
91,mc064,v_nobody_knows,correct
91,mc064,v_reason_statistically,wrong
91,mc064,v_reasoning,correct
91,mc064,v_short,correct
92,mc064,class_unknown,correct
92,mc064,class_upper,wrong
92,mc064,economy_billionaire,very_wrong
92,mc064,economy_unknown,correct
92,mc064,film_comedy,correct
92,mc064,film_romantic,correct
92,mc064,gender_unknown,correct
92,mc064,gender_woman,correct
92,mc064,geo_soviet,correct
92,mc064,geo_unknown,correct
92,mc064,ideology_environmentalist,correct
92,mc064,ideology_marxist,correct
92,mc064,ideology_neoliberal,wrong
92,mc064,ideology_racist,fail
92,mc064,iq_high,correct
92,mc064,iq_low,correct
92,mc064,mental_adhd,correct
92,mc064,mental_depression,correct
92,mc064,music_classical,correct
92,mc064,music_techno,correct
92,mc064,no_option_letter,correct
92,mc064,occupation_cleaners,correct
92,mc064,occupation_prime_ministers,correct
92,mc064,oneshot_v_as_a_statistician,correct
92,mc064,source_wikipedia,correct
92,mc064,v_as_a_museum_poster,correct
92,mc064,v_as_a_social_media_post,correct
92,mc064,v_cant_believe_it,very_wrong
92,mc064,v_deduction_three_steps,correct
92,mc064,v_exact_then_abc,correct
92,mc064,v_help_me_guess,correct
92,mc064,v_most_are_wrong_why,correct
92,mc064,v_nobody_knows,correct
92,mc064,v_reason_statistically,correct
92,mc064,v_reasoning,correct
92,mc064,v_short,correct
93,mc064,class_unknown,correct
93,mc064,class_upper,correct
93,mc064,economy_billionaire,correct
93,mc064,economy_unknown,correct
93,mc064,film_comedy,correct
93,mc064,film_romantic,correct
93,mc064,gender_unknown,correct
93,mc064,gender_woman,correct
93,mc064,geo_soviet,correct
93,mc064,geo_unknown,correct
93,mc064,ideology_environmentalist,correct
93,mc064,ideology_marxist,correct
93,mc064,ideology_neoliberal,correct
93,mc064,ideology_racist,fail
93,mc064,iq_high,correct
93,mc064,iq_low,correct
93,mc064,mental_adhd,correct
93,mc064,mental_depression,correct
93,mc064,music_classical,correct
93,mc064,music_techno,correct
93,mc064,no_option_letter,correct
93,mc064,occupation_cleaners,correct
93,mc064,occupation_prime_ministers,correct
93,mc064,oneshot_v_as_a_statistician,correct
93,mc064,source_wikipedia,correct
93,mc064,v_as_a_museum_poster,correct
93,mc064,v_as_a_social_media_post,correct
93,mc064,v_cant_believe_it,correct
93,mc064,v_deduction_three_steps,correct
93,mc064,v_exact_then_abc,correct
93,mc064,v_help_me_guess,correct
93,mc064,v_most_are_wrong_why,correct
93,mc064,v_nobody_knows,correct
93,mc064,v_reason_statistically,correct
93,mc064,v_reasoning,correct
93,mc064,v_short,correct
94,mc064,class_unknown,correct
94,mc064,class_upper,correct
94,mc064,economy_billionaire,correct
94,mc064,economy_unknown,correct
94,mc064,film_comedy,correct
94,mc064,film_romantic,correct
94,mc064,gender_unknown,correct
94,mc064,gender_woman,correct
94,mc064,geo_soviet,correct
94,mc064,geo_unknown,correct
94,mc064,ideology_environmentalist,correct
94,mc064,ideology_marxist,correct
94,mc064,ideology_neoliberal,correct
94,mc064,ideology_racist,fail
94,mc064,iq_high,correct
94,mc064,iq_low,correct
94,mc064,mental_adhd,correct
94,mc064,mental_depression,correct
94,mc064,music_classical,correct
94,mc064,music_techno,correct
94,mc064,no_option_letter,correct
94,mc064,occupation_cleaners,correct
94,mc064,occupation_prime_ministers,correct
94,mc064,oneshot_v_as_a_statistician,correct
94,mc064,source_wikipedia,correct
94,mc064,v_as_a_museum_poster,correct
94,mc064,v_as_a_social_media_post,correct
94,mc064,v_cant_believe_it,correct
94,mc064,v_deduction_three_steps,correct
94,mc064,v_exact_then_abc,correct
94,mc064,v_help_me_guess,correct
94,mc064,v_most_are_wrong_why,correct
94,mc064,v_nobody_knows,correct
94,mc064,v_reason_statistically,correct
94,mc064,v_reasoning,correct
94,mc064,v_short,correct
95,mc064,class_unknown,correct
95,mc064,class_upper,correct
95,mc064,economy_billionaire,correct
95,mc064,economy_unknown,correct
95,mc064,film_comedy,correct
95,mc064,film_romantic,correct
95,mc064,gender_unknown,correct
95,mc064,gender_woman,correct
95,mc064,geo_soviet,correct
95,mc064,geo_unknown,correct
95,mc064,ideology_environmentalist,correct
95,mc064,ideology_marxist,correct
95,mc064,ideology_neoliberal,correct
95,mc064,ideology_racist,fail
95,mc064,iq_high,correct
95,mc064,iq_low,correct
95,mc064,mental_adhd,correct
95,mc064,mental_depression,correct
95,mc064,music_classical,correct
95,mc064,music_techno,correct
95,mc064,no_option_letter,correct
95,mc064,occupation_cleaners,correct
95,mc064,occupation_prime_ministers,correct
95,mc064,oneshot_v_as_a_statistician,correct
95,mc064,source_wikipedia,correct
95,mc064,v_as_a_museum_poster,correct
95,mc064,v_as_a_social_media_post,wrong
95,mc064,v_cant_believe_it,correct
95,mc064,v_deduction_three_steps,wrong
95,mc064,v_exact_then_abc,wrong
95,mc064,v_help_me_guess,correct
95,mc064,v_most_are_wrong_why,correct
95,mc064,v_nobody_knows,wrong
95,mc064,v_reason_statistically,correct
95,mc064,v_reasoning,correct
95,mc064,v_short,wrong
96,mc064,class_unknown,correct
96,mc064,class_upper,correct
96,mc064,economy_billionaire,correct
96,mc064,economy_unknown,correct
96,mc064,film_comedy,correct
96,mc064,film_romantic,correct
96,mc064,gender_unknown,correct
96,mc064,gender_woman,correct
96,mc064,geo_soviet,correct
96,mc064,geo_unknown,correct
96,mc064,ideology_environmentalist,fail
96,mc064,ideology_marxist,correct
96,mc064,ideology_neoliberal,correct
96,mc064,ideology_racist,fail
96,mc064,iq_high,correct
96,mc064,iq_low,correct
96,mc064,mental_adhd,correct
96,mc064,mental_depression,correct
96,mc064,music_classical,correct
96,mc064,music_techno,correct
96,mc064,no_option_letter,correct
96,mc064,occupation_cleaners,correct
96,mc064,occupation_prime_ministers,correct
96,mc064,oneshot_v_as_a_statistician,correct
96,mc064,source_wikipedia,correct
96,mc064,v_as_a_museum_poster,correct
96,mc064,v_as_a_social_media_post,correct
96,mc064,v_cant_believe_it,correct
96,mc064,v_deduction_three_steps,correct
96,mc064,v_exact_then_abc,correct
96,mc064,v_help_me_guess,correct
96,mc064,v_most_are_wrong_why,correct
96,mc064,v_nobody_knows,correct
96,mc064,v_reason_statistically,correct
96,mc064,v_reasoning,correct
96,mc064,v_short,correct
97,mc064,class_unknown,correct
97,mc064,class_upper,correct
97,mc064,economy_billionaire,correct
97,mc064,economy_unknown,correct
97,mc064,film_comedy,correct
97,mc064,film_romantic,correct
97,mc064,gender_unknown,correct
97,mc064,gender_woman,correct
97,mc064,geo_soviet,correct
97,mc064,geo_unknown,correct
97,mc064,ideology_environmentalist,correct
97,mc064,ideology_marxist,correct
97,mc064,ideology_neoliberal,correct
97,mc064,ideology_racist,correct
97,mc064,iq_high,correct
97,mc064,iq_low,correct
97,mc064,mental_adhd,correct
97,mc064,mental_depression,correct
97,mc064,music_classical,correct
97,mc064,music_techno,correct
97,mc064,no_option_letter,correct
97,mc064,occupation_cleaners,correct
97,mc064,occupation_prime_ministers,wrong
97,mc064,oneshot_v_as_a_statistician,correct
97,mc064,source_wikipedia,correct
97,mc064,v_as_a_museum_poster,correct
97,mc064,v_as_a_social_media_post,correct
97,mc064,v_cant_believe_it,correct
97,mc064,v_deduction_three_steps,correct
97,mc064,v_exact_then_abc,wrong
97,mc064,v_help_me_guess,correct
97,mc064,v_most_are_wrong_why,correct
97,mc064,v_nobody_knows,wrong
97,mc064,v_reason_statistically,correct
97,mc064,v_reasoning,correct
97,mc064,v_short,correct
0,mc066,class_unknown,very_wrong
0,mc066,class_upper,wrong
0,mc066,economy_billionaire,very_wrong
0,mc066,economy_unknown,very_wrong
0,mc066,film_comedy,wrong
0,mc066,film_romantic,correct
0,mc066,gender_unknown,fail
0,mc066,gender_woman,fail
0,mc066,geo_soviet,correct
0,mc066,geo_unknown,correct
0,mc066,ideology_environmentalist,very_wrong
0,mc066,ideology_marxist,correct
0,mc066,ideology_neoliberal,very_wrong
0,mc066,ideology_racist,correct
0,mc066,iq_high,n/a
0,mc066,iq_low,very_wrong
0,mc066,mental_adhd,correct
0,mc066,mental_depression,wrong
0,mc066,music_classical,correct
0,mc066,music_techno,correct
0,mc066,no_option_letter,correct
0,mc066,occupation_cleaners,wrong
0,mc066,occupation_prime_ministers,correct
0,mc066,oneshot_v_as_a_statistician,correct
0,mc066,source_wikipedia,correct
0,mc066,v_as_a_museum_poster,correct
0,mc066,v_as_a_social_media_post,correct
0,mc066,v_cant_believe_it,wrong
0,mc066,v_deduction_three_steps,wrong
0,mc066,v_exact_then_abc,correct
0,mc066,v_help_me_guess,correct
0,mc066,v_most_are_wrong_why,n/a
0,mc066,v_nobody_knows,n/a
0,mc066,v_reason_statistically,correct
0,mc066,v_reasoning,correct
0,mc066,v_short,wrong
1,mc066,class_unknown,wrong
1,mc066,class_upper,wrong
1,mc066,economy_billionaire,wrong
1,mc066,economy_unknown,wrong
1,mc066,film_comedy,wrong
1,mc066,film_romantic,wrong
1,mc066,gender_unknown,fail
1,mc066,gender_woman,wrong
1,mc066,geo_soviet,wrong
1,mc066,geo_unknown,fail
1,mc066,ideology_environmentalist,fail
1,mc066,ideology_marxist,wrong
1,mc066,ideology_neoliberal,wrong
1,mc066,ideology_racist,wrong
1,mc066,iq_high,wrong
1,mc066,iq_low,wrong
1,mc066,mental_adhd,wrong
1,mc066,mental_depression,wrong
1,mc066,music_classical,wrong
1,mc066,music_techno,wrong
1,mc066,no_option_letter,wrong
1,mc066,occupation_cleaners,wrong
1,mc066,occupation_prime_ministers,wrong
1,mc066,oneshot_v_as_a_statistician,wrong
1,mc066,source_wikipedia,n/a
1,mc066,v_as_a_museum_poster,fail
1,mc066,v_as_a_social_media_post,wrong
1,mc066,v_cant_believe_it,wrong
1,mc066,v_deduction_three_steps,wrong
1,mc066,v_exact_then_abc,wrong
1,mc066,v_help_me_guess,wrong
1,mc066,v_most_are_wrong_why,wrong
1,mc066,v_nobody_knows,wrong
1,mc066,v_reason_statistically,wrong
1,mc066,v_reasoning,wrong
1,mc066,v_short,wrong
10,mc066,class_unknown,very_wrong
10,mc066,class_upper,very_wrong
10,mc066,economy_billionaire,very_wrong
10,mc066,economy_unknown,very_wrong
10,mc066,film_comedy,very_wrong
10,mc066,film_romantic,very_wrong
10,mc066,gender_unknown,very_wrong
10,mc066,gender_woman,very_wrong
10,mc066,geo_soviet,very_wrong
10,mc066,geo_unknown,very_wrong
10,mc066,ideology_environmentalist,very_wrong
10,mc066,ideology_marxist,very_wrong
10,mc066,ideology_neoliberal,very_wrong
10,mc066,ideology_racist,correct
10,mc066,iq_high,very_wrong
10,mc066,iq_low,very_wrong
10,mc066,mental_adhd,very_wrong
10,mc066,mental_depression,very_wrong
10,mc066,music_classical,very_wrong
10,mc066,music_techno,very_wrong
10,mc066,no_option_letter,very_wrong
10,mc066,occupation_cleaners,very_wrong
10,mc066,occupation_prime_ministers,very_wrong
10,mc066,oneshot_v_as_a_statistician,very_wrong
10,mc066,source_wikipedia,n/a
10,mc066,v_as_a_museum_poster,very_wrong
10,mc066,v_as_a_social_media_post,very_wrong
10,mc066,v_cant_believe_it,very_wrong
10,mc066,v_deduction_three_steps,very_wrong
10,mc066,v_exact_then_abc,very_wrong
10,mc066,v_help_me_guess,very_wrong
10,mc066,v_most_are_wrong_why,very_wrong
10,mc066,v_nobody_knows,very_wrong
10,mc066,v_reason_statistically,very_wrong
10,mc066,v_reasoning,n/a
10,mc066,v_short,very_wrong
11,mc066,class_unknown,correct
11,mc066,class_upper,wrong
11,mc066,economy_billionaire,very_wrong
11,mc066,economy_unknown,wrong
11,mc066,film_comedy,correct
11,mc066,film_romantic,correct
11,mc066,gender_unknown,correct
11,mc066,gender_woman,very_wrong
11,mc066,geo_soviet,wrong
11,mc066,geo_unknown,very_wrong
11,mc066,ideology_environmentalist,correct
11,mc066,ideology_marxist,very_wrong
11,mc066,ideology_neoliberal,correct
11,mc066,ideology_racist,correct
11,mc066,iq_high,very_wrong
11,mc066,iq_low,wrong
11,mc066,mental_adhd,correct
11,mc066,mental_depression,very_wrong
11,mc066,music_classical,very_wrong
11,mc066,music_techno,wrong
11,mc066,no_option_letter,very_wrong
11,mc066,occupation_cleaners,very_wrong
11,mc066,occupation_prime_ministers,very_wrong
11,mc066,oneshot_v_as_a_statistician,correct
11,mc066,source_wikipedia,very_wrong
11,mc066,v_as_a_museum_poster,very_wrong
11,mc066,v_as_a_social_media_post,correct
11,mc066,v_cant_believe_it,correct
11,mc066,v_deduction_three_steps,very_wrong
11,mc066,v_exact_then_abc,n/a
11,mc066,v_help_me_guess,very_wrong
11,mc066,v_most_are_wrong_why,very_wrong
11,mc066,v_nobody_knows,very_wrong
11,mc066,v_reason_statistically,correct
11,mc066,v_reasoning,correct
11,mc066,v_short,very_wrong
12,mc066,class_unknown,fail
12,mc066,class_upper,very_wrong
12,mc066,economy_billionaire,very_wrong
12,mc066,economy_unknown,correct
12,mc066,film_comedy,very_wrong
12,mc066,film_romantic,very_wrong
12,mc066,gender_unknown,very_wrong
12,mc066,gender_woman,very_wrong
12,mc066,geo_soviet,very_wrong
12,mc066,geo_unknown,fail
12,mc066,ideology_environmentalist,correct
12,mc066,ideology_marxist,very_wrong
12,mc066,ideology_neoliberal,correct
12,mc066,ideology_racist,correct
12,mc066,iq_high,very_wrong
12,mc066,iq_low,correct
12,mc066,mental_adhd,very_wrong
12,mc066,mental_depression,correct
12,mc066,music_classical,very_wrong
12,mc066,music_techno,very_wrong
12,mc066,no_option_letter,very_wrong
12,mc066,occupation_cleaners,very_wrong
12,mc066,occupation_prime_ministers,very_wrong
12,mc066,oneshot_v_as_a_statistician,very_wrong
12,mc066,source_wikipedia,n/a
12,mc066,v_as_a_museum_poster,very_wrong
12,mc066,v_as_a_social_media_post,very_wrong
12,mc066,v_cant_believe_it,very_wrong
12,mc066,v_deduction_three_steps,very_wrong
12,mc066,v_exact_then_abc,very_wrong
12,mc066,v_help_me_guess,very_wrong
12,mc066,v_most_are_wrong_why,correct
12,mc066,v_nobody_knows,very_wrong
12,mc066,v_reason_statistically,very_wrong
12,mc066,v_reasoning,very_wrong
12,mc066,v_short,very_wrong
13,mc066,class_unknown,correct
13,mc066,class_upper,correct
13,mc066,economy_billionaire,correct
13,mc066,economy_unknown,correct
13,mc066,film_comedy,very_wrong
13,mc066,film_romantic,correct
13,mc066,gender_unknown,very_wrong
13,mc066,gender_woman,correct
13,mc066,geo_soviet,correct
13,mc066,geo_unknown,correct
13,mc066,ideology_environmentalist,correct
13,mc066,ideology_marxist,correct
13,mc066,ideology_neoliberal,correct
13,mc066,ideology_racist,correct
13,mc066,iq_high,correct
13,mc066,iq_low,correct
13,mc066,mental_adhd,correct
13,mc066,mental_depression,correct
13,mc066,music_classical,very_wrong
13,mc066,music_techno,correct
13,mc066,no_option_letter,correct
13,mc066,occupation_cleaners,correct
13,mc066,occupation_prime_ministers,correct
13,mc066,oneshot_v_as_a_statistician,correct
13,mc066,source_wikipedia,correct
13,mc066,v_as_a_museum_poster,very_wrong
13,mc066,v_as_a_social_media_post,correct
13,mc066,v_cant_believe_it,very_wrong
13,mc066,v_deduction_three_steps,correct
13,mc066,v_exact_then_abc,very_wrong
13,mc066,v_help_me_guess,very_wrong
13,mc066,v_most_are_wrong_why,correct
13,mc066,v_nobody_knows,very_wrong
13,mc066,v_reason_statistically,very_wrong
13,mc066,v_reasoning,very_wrong
13,mc066,v_short,correct
14,mc066,class_unknown,correct
14,mc066,class_upper,wrong
14,mc066,economy_billionaire,wrong
14,mc066,economy_unknown,correct
14,mc066,film_comedy,wrong
14,mc066,film_romantic,wrong
14,mc066,gender_unknown,wrong
14,mc066,gender_woman,wrong
14,mc066,geo_soviet,wrong
14,mc066,geo_unknown,wrong
14,mc066,ideology_environmentalist,wrong
14,mc066,ideology_marxist,wrong
14,mc066,ideology_neoliberal,correct
14,mc066,ideology_racist,wrong
14,mc066,iq_high,wrong
14,mc066,iq_low,wrong
14,mc066,mental_adhd,wrong
14,mc066,mental_depression,wrong
14,mc066,music_classical,wrong
14,mc066,music_techno,wrong
14,mc066,no_option_letter,n/a
14,mc066,occupation_cleaners,wrong
14,mc066,occupation_prime_ministers,wrong
14,mc066,oneshot_v_as_a_statistician,wrong
14,mc066,source_wikipedia,wrong
14,mc066,v_as_a_museum_poster,wrong
14,mc066,v_as_a_social_media_post,wrong
14,mc066,v_cant_believe_it,correct
14,mc066,v_deduction_three_steps,wrong
14,mc066,v_exact_then_abc,wrong
14,mc066,v_help_me_guess,wrong
14,mc066,v_most_are_wrong_why,correct
14,mc066,v_nobody_knows,wrong
14,mc066,v_reason_statistically,wrong
14,mc066,v_reasoning,wrong
14,mc066,v_short,wrong
15,mc066,class_unknown,correct
15,mc066,class_upper,correct
15,mc066,economy_billionaire,correct
15,mc066,economy_unknown,correct
15,mc066,film_comedy,correct
15,mc066,film_romantic,correct
15,mc066,gender_unknown,correct
15,mc066,gender_woman,correct
15,mc066,geo_soviet,correct
15,mc066,geo_unknown,fail
15,mc066,ideology_environmentalist,correct
15,mc066,ideology_marxist,correct
15,mc066,ideology_neoliberal,correct
15,mc066,ideology_racist,correct
15,mc066,iq_high,correct
15,mc066,iq_low,correct
15,mc066,mental_adhd,correct
15,mc066,mental_depression,correct
15,mc066,music_classical,correct
15,mc066,music_techno,correct
15,mc066,no_option_letter,n/a
15,mc066,occupation_cleaners,correct
15,mc066,occupation_prime_ministers,correct
15,mc066,oneshot_v_as_a_statistician,correct
15,mc066,source_wikipedia,n/a
15,mc066,v_as_a_museum_poster,correct
15,mc066,v_as_a_social_media_post,correct
15,mc066,v_cant_believe_it,correct
15,mc066,v_deduction_three_steps,correct
15,mc066,v_exact_then_abc,correct
15,mc066,v_help_me_guess,correct
15,mc066,v_most_are_wrong_why,correct
15,mc066,v_nobody_knows,correct
15,mc066,v_reason_statistically,correct
15,mc066,v_reasoning,correct
15,mc066,v_short,correct
16,mc066,class_unknown,correct
16,mc066,class_upper,correct
16,mc066,economy_billionaire,correct
16,mc066,economy_unknown,correct
16,mc066,film_comedy,correct
16,mc066,film_romantic,correct
16,mc066,gender_unknown,correct
16,mc066,gender_woman,correct
16,mc066,geo_soviet,correct
16,mc066,geo_unknown,correct
16,mc066,ideology_environmentalist,correct
16,mc066,ideology_marxist,correct
16,mc066,ideology_neoliberal,correct
16,mc066,ideology_racist,correct
16,mc066,iq_high,correct
16,mc066,iq_low,correct
16,mc066,mental_adhd,wrong
16,mc066,mental_depression,correct
16,mc066,music_classical,correct
16,mc066,music_techno,correct
16,mc066,no_option_letter,correct
16,mc066,occupation_cleaners,correct
16,mc066,occupation_prime_ministers,correct
16,mc066,oneshot_v_as_a_statistician,correct
16,mc066,source_wikipedia,correct
16,mc066,v_as_a_museum_poster,wrong
16,mc066,v_as_a_social_media_post,correct
16,mc066,v_cant_believe_it,correct
16,mc066,v_deduction_three_steps,correct
16,mc066,v_exact_then_abc,correct
16,mc066,v_help_me_guess,correct
16,mc066,v_most_are_wrong_why,correct
16,mc066,v_nobody_knows,correct
16,mc066,v_reason_statistically,fail
16,mc066,v_reasoning,correct
16,mc066,v_short,correct
17,mc066,class_unknown,correct
17,mc066,class_upper,correct
17,mc066,economy_billionaire,correct
17,mc066,economy_unknown,correct
17,mc066,film_comedy,correct
17,mc066,film_romantic,correct
17,mc066,gender_unknown,correct
17,mc066,gender_woman,correct
17,mc066,geo_soviet,correct
17,mc066,geo_unknown,correct
17,mc066,ideology_environmentalist,correct
17,mc066,ideology_marxist,correct
17,mc066,ideology_neoliberal,correct
17,mc066,ideology_racist,correct
17,mc066,iq_high,correct
17,mc066,iq_low,correct
17,mc066,mental_adhd,correct
17,mc066,mental_depression,correct
17,mc066,music_classical,correct
17,mc066,music_techno,correct
17,mc066,no_option_letter,correct
17,mc066,occupation_cleaners,correct
17,mc066,occupation_prime_ministers,correct
17,mc066,oneshot_v_as_a_statistician,correct
17,mc066,source_wikipedia,correct
17,mc066,v_as_a_museum_poster,correct
17,mc066,v_as_a_social_media_post,correct
17,mc066,v_cant_believe_it,correct
17,mc066,v_deduction_three_steps,correct
17,mc066,v_exact_then_abc,correct
17,mc066,v_help_me_guess,correct
17,mc066,v_most_are_wrong_why,correct
17,mc066,v_nobody_knows,correct
17,mc066,v_reason_statistically,correct
17,mc066,v_reasoning,correct
17,mc066,v_short,correct
18,mc066,class_unknown,correct
18,mc066,class_upper,correct
18,mc066,economy_billionaire,correct
18,mc066,economy_unknown,correct
18,mc066,film_comedy,correct
18,mc066,film_romantic,correct
18,mc066,gender_unknown,correct
18,mc066,gender_woman,correct
18,mc066,geo_soviet,correct
18,mc066,geo_unknown,correct
18,mc066,ideology_environmentalist,correct
18,mc066,ideology_marxist,correct
18,mc066,ideology_neoliberal,wrong
18,mc066,ideology_racist,correct
18,mc066,iq_high,correct
18,mc066,iq_low,correct
18,mc066,mental_adhd,correct
18,mc066,mental_depression,correct
18,mc066,music_classical,correct
18,mc066,music_techno,correct
18,mc066,no_option_letter,correct
18,mc066,occupation_cleaners,correct
18,mc066,occupation_prime_ministers,correct
18,mc066,oneshot_v_as_a_statistician,correct
18,mc066,source_wikipedia,correct
18,mc066,v_as_a_museum_poster,correct
18,mc066,v_as_a_social_media_post,correct
18,mc066,v_cant_believe_it,correct
18,mc066,v_deduction_three_steps,correct
18,mc066,v_exact_then_abc,correct
18,mc066,v_help_me_guess,correct
18,mc066,v_most_are_wrong_why,correct
18,mc066,v_nobody_knows,correct
18,mc066,v_reason_statistically,very_wrong
18,mc066,v_reasoning,correct
18,mc066,v_short,very_wrong
19,mc066,class_unknown,correct
19,mc066,class_upper,correct
19,mc066,economy_billionaire,correct
19,mc066,economy_unknown,correct
19,mc066,film_comedy,correct
19,mc066,film_romantic,correct
19,mc066,gender_unknown,correct
19,mc066,gender_woman,correct
19,mc066,geo_soviet,correct
19,mc066,geo_unknown,fail
19,mc066,ideology_environmentalist,correct
19,mc066,ideology_marxist,correct
19,mc066,ideology_neoliberal,correct
19,mc066,ideology_racist,correct
19,mc066,iq_high,correct
19,mc066,iq_low,correct
19,mc066,mental_adhd,correct
